0, 2000, 4,
1.1594527483e+00, 4.0217541459e+01, 1.2339779198e-01, 2.5070811066e+05, 
1.1594208065e+00, 3.9922271328e+01, 1.1459255877e-01, 2.5069904998e+05, 
1.1591502077e+00, 3.8471148692e+01, 8.1884554477e-02, 2.5067489224e+05, 
1.1588827025e+00, 3.6091255708e+01, 1.2170994227e-01, 2.5061252930e+05, 
1.1593378998e+00, 3.9387892678e+01, 1.7911385445e-01, 2.5068364689e+05, 
1.1594400017e+00, 4.0116931567e+01, 1.8719679231e-01, 2.5070522931e+05, 
1.1594499753e+00, 4.0269267641e+01, 1.8896206196e-01, 2.5070897220e+05, 
1.1594495116e+00, 4.0301059681e+01, 1.8862205875e-01, 2.5070932247e+05, 
1.1594481957e+00, 4.0307140740e+01, 1.8778330288e-01, 2.5070906293e+05, 
1.1594468102e+00, 4.0307243703e+01, 1.8679144045e-01, 2.5070864939e+05, 
1.1594454176e+00, 4.0305487841e+01, 1.8575147823e-01, 2.5070817076e+05, 
1.1594438889e+00, 4.0304131648e+01, 1.8469950949e-01, 2.5070766542e+05, 
1.1594422210e+00, 4.0303105067e+01, 1.8362574509e-01, 2.5070712731e+05, 
1.1594404159e+00, 4.0301990013e+01, 1.8253333750e-01, 2.5070654443e+05, 
1.1594384651e+00, 4.0300780540e+01, 1.8143711851e-01, 2.5070591426e+05, 
1.1594363592e+00, 4.0299483131e+01, 1.8035583700e-01, 2.5070523444e+05, 
1.1594340947e+00, 4.0298080416e+01, 1.7931578406e-01, 2.5070450302e+05, 
1.1594316594e+00, 4.0296575445e+01, 1.7835234064e-01, 2.5070371699e+05, 
1.1594290493e+00, 4.0294935317e+01, 1.7750908039e-01, 2.5070287311e+05, 
1.1594262747e+00, 4.0293134454e+01, 1.7685534454e-01, 2.5070197394e+05, 
1.1594231618e+00, 4.0290934339e+01, 1.7624452886e-01, 2.5070096204e+05, 
1.1582460595e+00, 3.1312150126e+01, 1.2949907610e-01, 2.5047421537e+05, 
1.1590891792e+00, 3.8202295733e+01, 1.9769018178e-01, 2.5063440752e+05, 
1.1593723159e+00, 3.9861680090e+01, 2.1143230272e-01, 2.5068727639e+05, 
1.1594216905e+00, 4.0230489236e+01, 2.1555507381e-01, 2.5069941349e+05, 
1.1594253201e+00, 4.0312429240e+01, 2.1637960009e-01, 2.5070203824e+05, 
1.1594235304e+00, 4.0328716633e+01, 2.1619919290e-01, 2.5070248937e+05, 
1.1594236979e+00, 4.0330370736e+01, 2.1566715904e-01, 2.5070246487e+05, 
1.1594235048e+00, 4.0327285000e+01, 2.1500172956e-01, 2.5070229684e+05, 
1.1594234006e+00, 4.0324365349e+01, 2.1429491718e-01, 2.5070213371e+05, 
1.1594231270e+00, 4.0321878816e+01, 2.1357330179e-01, 2.5070197758e+05, 
1.1594228861e+00, 4.0319326043e+01, 2.1283939256e-01, 2.5070181065e+05, 
1.1594225535e+00, 4.0316618332e+01, 2.1209372494e-01, 2.5070163242e+05, 
1.1594221879e+00, 4.0313703274e+01, 2.1134436570e-01, 2.5070144127e+05, 
1.1594218288e+00, 4.0310451166e+01, 2.1061103263e-01, 2.5070123661e+05, 
1.1594213591e+00, 4.0306876208e+01, 2.0992620219e-01, 2.5070101950e+05, 
1.1594210455e+00, 4.0303015762e+01, 2.0932533165e-01, 2.5070079161e+05, 
1.1594205078e+00, 4.0298767676e+01, 2.0884693088e-01, 2.5070053804e+05, 
1.1594205288e+00, 4.0293519985e+01, 2.0854315093e-01, 2.5070025848e+05, 
1.1576683887e+00, 2.7328688123e+01, 8.0555509586e-02, 2.5036228637e+05, 
1.1587963309e+00, 3.6854478960e+01, 1.2928741029e-01, 2.5058305258e+05, 
1.1592816353e+00, 3.9498660555e+01, 1.4842546077e-01, 2.5066794789e+05, 
1.1593926940e+00, 4.0139855532e+01, 1.5500713277e-01, 2.5069021949e+05, 
1.1594074956e+00, 4.0292346884e+01, 1.5712046222e-01, 2.5069575782e+05, 
1.1594067043e+00, 4.0327073403e+01, 1.5791459593e-01, 2.5069719245e+05, 
1.1594073343e+00, 4.0334153816e+01, 1.5835221782e-01, 2.5069763991e+05, 
1.1594079379e+00, 4.0332680511e+01, 1.5865092480e-01, 2.5069778974e+05, 
1.1594088147e+00, 4.0329606756e+01, 1.5889602690e-01, 2.5069791116e+05, 
1.1594096105e+00, 4.0326588660e+01, 1.5914300777e-01, 2.5069805361e+05, 
1.1594105375e+00, 4.0323703925e+01, 1.5939415156e-01, 2.5069821768e+05, 
1.1594113863e+00, 4.0320738739e+01, 1.5963545945e-01, 2.5069840020e+05, 
1.1594123556e+00, 4.0317509254e+01, 1.5985970143e-01, 2.5069859772e+05, 
1.1594133913e+00, 4.0313744912e+01, 1.6006511826e-01, 2.5069880372e+05, 
1.1594144289e+00, 4.0309503962e+01, 1.6024911783e-01, 2.5069902123e+05, 
1.1594157358e+00, 4.0304952166e+01, 1.6040679840e-01, 2.5069925881e+05, 
1.1594168669e+00, 4.0299957264e+01, 1.6051622029e-01, 2.5069949013e+05, 
1.1594187964e+00, 4.0293944810e+01, 1.6067742800e-01, 2.5069974910e+05, 
1.1573309767e+00, 2.4568761267e+01, 5.5964515023e-02, 2.5030156879e+05, 
1.1585451818e+00, 3.5438490678e+01, 9.7627501134e-02, 2.5054590177e+05, 
1.1591950735e+00, 3.9043223274e+01, 1.1731640167e-01, 2.5065621689e+05, 
1.1593789622e+00, 4.0009289243e+01, 1.2484119542e-01, 2.5068871652e+05, 
1.1594130846e+00, 4.0253420017e+01, 1.2735556720e-01, 2.5069729700e+05, 
1.1594162827e+00, 4.0310916470e+01, 1.2824612066e-01, 2.5069937820e+05, 
1.1594158464e+00, 4.0324399539e+01, 1.2870058205e-01, 2.5069991767e+05, 
1.1594159997e+00, 4.0326214863e+01, 1.2900857378e-01, 2.5070003354e+05, 
1.1594162597e+00, 4.0324173381e+01, 1.2924881050e-01, 2.5070002982e+05, 
1.1594164884e+00, 4.0321416270e+01, 1.2948095317e-01, 2.5070001230e+05, 
1.1594167610e+00, 4.0318931532e+01, 1.2972079023e-01, 2.5070001004e+05, 
1.1594170711e+00, 4.0316464493e+01, 1.2996473706e-01, 2.5070001723e+05, 
1.1594174264e+00, 4.0313715347e+01, 1.3021119614e-01, 2.5070002551e+05, 
1.1594177852e+00, 4.0310423064e+01, 1.3045403745e-01, 2.5070002471e+05, 
1.1594182134e+00, 4.0306684519e+01, 1.3068131271e-01, 2.5070001930e+05, 
1.1594186587e+00, 4.0302666011e+01, 1.3088445314e-01, 2.5070001751e+05, 
1.1594191343e+00, 4.0298267765e+01, 1.3104972800e-01, 2.5070000940e+05, 
1.1594196292e+00, 4.0293143501e+01, 1.3119021901e-01, 2.5069998844e+05, 
1.1571082166e+00, 2.2382624985e+01, 4.4344947981e-02, 2.5025612178e+05, 
